id,timestamp_created,timestamp_updated,organization,campaign,status,contact,email_opened,email_replied,lt_interest_status,subsequence_id,verification_status,pl_value_lead,email_clicked,timestamp_added_subsequence,timestamp_last_contact,timestamp_last_open,timestamp_last_reply,timestamp_last_interest_change,email_open_count,email_reply_count,timestamp_last_click,email_click_count,enrichment_status,list_id,last_contacted_from,company_domain,uploaded_by_user,upload_method,assigned_to,is_website_visitor,timestamp_last_touch,esp_code,phone_numbers,supersearch_enrichment_status,esg_code,completion_reason,is_suppressed,naf,city,type,Email,niche,siren,siret,service,website,category,effectif,subniche,subtypes,First Name,lead_score,companyName,annee_creation,forme_juridique,chiffre_affaires,tranche_effectif,taille_entreprise,Email Provider,Assignee Email,Assignee Name,Lead Status,Interest Status,Verification Status,Last contacted from
01a0b4fa-34ed-7416-b471-f3d52ff9bab5,2026-09-18T14:44:51.567Z,2026-09-18T16:20:17.237Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,info@plus-que-pro.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,plus-que-pro.fr,,api,,,,2,[],,,,false,,Céret,Road construction company,info@plus-que-pro.fr,Terrassement / VRD (France),,,Terrassement / VRD,dondero-tp.fr,Société de travaux publics,,Terrassement / VRD (France),"Road construction company, Earth works company",DONDERO,,"DONDERO TP - Assainissement, terrassement et réseau ou Voirie et Réseaux Divers (VRD)",,,,,,2,,,Active | Not yet contacted,Lead,,
01a0b504-c799-7898-8d71-087eaad31280,2026-09-18T14:56:24.474Z,2026-09-18T16:27:01.767Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,cabinetmindset@gmail.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,cabinetmindset@gmail.com,,api,,,,1,[],,,,false,,Valsemé,Earth works company,cabinetmindset@gmail.com,Terrassement / VRD (France),,,Terrassement / VRD,michel-boissel.fr,Entreprise de terrassement,,Terrassement / VRD (France),Earth works company,Michel,,Michel Boissel,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b4fa-20b1-79c0-88fe-100e120d2ced,2026-09-18T14:44:46.386Z,2026-09-18T16:23:51.923Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,support@webador.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,webador.fr,,api,,,,1,[],,,,false,,Paris,Road construction company,support@webador.fr,Terrassement / VRD (France),,,Terrassement / VRD,travaux-nd-smart.webador.fr,Société de travaux publics,,Terrassement / VRD (France),Road construction company,Travaux,,Travaux ND smart,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b507-8f0d-7584-86cc-ad62d725baf6,2026-09-18T14:59:26.609Z,2026-09-18T16:26:37.271Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,datenschutz@jimdo.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,jimdo.com,,api,,,,1,[],,,,false,,Capbreton,Earth works company,datenschutz@jimdo.com,Terrassement / VRD (France),,,Terrassement / VRD,moretti-terrassement-assainissement.jimdosite.com,Entreprise de terrassement,,Terrassement / VRD (France),Earth works company,MORETTI,,MORETTI Terrassement Assainissement,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b507-8d30-744b-9feb-fd48426c3c0a,2026-09-18T14:59:26.129Z,2026-09-18T14:59:28.034Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,e.leprive@klik-studio.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,klik-studio.com,,api,,,,999,[],,,,false,,Caen,Sanitation service,e.leprive@klik-studio.com,Terrassement / VRD (France),,,Terrassement / VRD,normandie-assainissement.com,Service d'assainissement,,Terrassement / VRD (France),"Sanitation service, Deck builder, Outdoor swimming pool, Rainwater tank supplier",NORMANDIE,,NORMANDIE ASSAINISSEMENT,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-5922-7218-96d0-985218d56739,2026-09-18T14:45:00.837Z,2026-09-18T14:45:06.935Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,aae@orange.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,orange.fr,,api,,,,999,[],,,,false,,Montigny-sur-Loing,Septic system service,aae@orange.fr,Terrassement / VRD (France),,,Terrassement / VRD,assainissement-aae.com/%3futm_source%3dgmb,,,Terrassement / VRD (France),"Septic system service, Drainage service, Pipe supplier, Plumber, Sanitation service, Sewage disposal service",Agence,,Agence d'Assainissement Européen AAE,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-4fc6-78c4-917b-7a9832f31346,2026-09-18T14:44:58.440Z,2026-09-18T14:45:02.000Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,francedegorgement@gmail.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,francedegorgement@gmail.com,,api,,,,1,[],,,,false,,Paris,Sanitation service,francedegorgement@gmail.com,Terrassement / VRD (France),,,Terrassement / VRD,france-degorgement-idf.fr,Service d'assainissement,,Terrassement / VRD (France),"Sanitation service, Plumber, Sanitary inspection, Septic system service, Sewage disposal service",France,,France Dégorgement - Débouchage canalisation Paris Curage Pompage inspection caméra,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b4fa-5521-7c29-b37e-60a89ed1f924,2026-09-18T14:44:59.810Z,2026-09-18T14:45:05.394Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,sarlmialet@orange.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,orange.fr,,api,,,,999,[],,,,false,,Sainte-Fortunade,Earth works company,sarlmialet@orange.fr,Terrassement / VRD (France),,,Terrassement / VRD,sarl-mialet.fr,Entreprise de terrassement,,Terrassement / VRD (France),"Earth works company, Building materials store",Mialet,,Mialet Sarl,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-8426-7786-ae02-72fe91f1b145,2026-09-18T14:45:11.846Z,2026-09-18T16:20:15.961Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,colas@colas.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,colas.fr,,api,,,,999,[],,,,false,,Le Coudray,Road construction company,colas@colas.fr,Terrassement / VRD (France),,,Terrassement / VRD,valormat-recyclage.fr/nos-implantations/centre-val-de-loire/eure-et-loir/plateforme-valormat-de-le-coudray,Société de travaux publics,,Terrassement / VRD (France),"Road construction company, Construction company, General contractor, Utility contractor",Colas,,Colas - Établissement de Chartres / Valormat,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-4fc6-78c4-917b-7a9af6c385e4,2026-09-18T14:44:58.440Z,2026-09-18T14:45:02.139Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@ht-pls-chatillon-cureur.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,ht-pls-chatillon-cureur.com,,api,,,,999,[],,,,false,,Châtillon,Sanitation service,contact@ht-pls-chatillon-cureur.com,Terrassement / VRD (France),,,Terrassement / VRD,ht-pls-chatillon-cureur.com,Service d'assainissement,,Terrassement / VRD (France),Sanitation service,ht,,ht pls curage canalisation - recherche de fuite d'eau chatillon - débouchage - pompe de relevage,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-7bdc-755d-b139-424fce3fa244,2026-09-18T14:45:09.726Z,2026-09-18T14:46:13.067Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@action13.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,action13.fr,,api,,,,999,[],,,,false,,Marseille,Sanitation service,contact@action13.fr,Terrassement / VRD (France),,,Terrassement / VRD,action13.fr/%3futm_source%3dgmb,Service d'assainissement,,Terrassement / VRD (France),"Sanitation service, Drainage service, Pipe supplier, Septic system service",ASSAINISSEMENT,,ASSAINISSEMENT ACTION 13 SARL,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b546-d5ec-7342-ab98-75ef444190fc,2026-09-18T16:08:33.517Z,2026-09-18T16:08:34.605Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,thomas-calonne@orange.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,orange.fr,,api,,,,999,[],,,,false,,Séry-lès-Mézières,Earth works company,thomas-calonne@orange.fr,Terrassement / VRD (France),,,Terrassement / VRD,th-calonne.fr,Entreprise de terrassement,,Terrassement / VRD (France),Earth works company,TH-CALONNE,,TH-CALONNE,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b504-f2a5-7503-a34e-93dd1d8ca8e5,2026-09-18T14:56:35.497Z,2026-09-18T16:21:13.828Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,satisfactionclient@solocalms.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,solocalms.fr,,api,,,,2,[],,,,false,,Boulogne-Billancourt,Road construction company,satisfactionclient@solocalms.fr,Terrassement / VRD (France),,,Terrassement / VRD,leguilloutp.fr/contact,Société de travaux publics,,Terrassement / VRD (France),Road construction company,Entreprise,,Entreprise Hervé Le Guillou,,,,,,2,,,Active | Not yet contacted,Lead,,
01a0b500-aee8-783a-a3df-1f100b30ee34,2026-09-18T14:51:56.009Z,2026-09-18T16:23:34.505Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@paysage-tp-chantraine-bougel.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,paysage-tp-chantraine-bougel.fr,,api,,,,999,[],,,,false,,Sanchey,Road construction company,contact@paysage-tp-chantraine-bougel.fr,Terrassement / VRD (France),,,Terrassement / VRD,paysage-tp-chantraine-bougel.fr/%3futm_source%3dgmb,Société de travaux publics,,Terrassement / VRD (France),Road construction company,Bougel,,Bougel Travaux Publics SARL,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b50a-1458-7b4d-b413-9bb47ba6061e,2026-09-18T15:02:11.800Z,2026-09-18T15:02:12.792Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,info@alp-software.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,alp-software.com,,api,,,,999,[],,,,false,,Margencel,Earth works company,info@alp-software.com,Terrassement / VRD (France),,,Terrassement / VRD,groppi.fr,Entreprise de terrassement,,Terrassement / VRD (France),Earth works company,GROPPI,,GROPPI TP - Siège social,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b503-14cc-742e-8378-1144ab1db65e,2026-09-18T14:54:33.165Z,2026-09-18T16:18:16.642Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,legal@siteground.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,siteground.com,,api,,,,999,[],,,,false,,Puget-sur-Argens,Road construction company,legal@siteground.com,Terrassement / VRD (France),,,Terrassement / VRD,somaloc.fr,Société de travaux publics,,Terrassement / VRD (France),Road construction company,Somaloc,,Somaloc Sarl,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4ff-2312-79a2-a3f8-2b0bb2256466,2026-09-18T14:50:14.677Z,2026-09-18T14:50:33.176Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@amenagementducotentin.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,amenagementducotentin.com,,api,,,,999,[],,,,false,,Saint-Maurice-en-Cotentin,Earth works company,contact@amenagementducotentin.com,Terrassement / VRD (France),,,Terrassement / VRD,amenagementducotentin.com,Entreprise de terrassement,,Terrassement / VRD (France),Earth works company,Aménagement,,Aménagement du Cotentin,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-25e2-7594-bdcb-23a4e0ce76f9,2026-09-18T14:44:47.715Z,2026-09-18T16:23:04.597Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,communication@terideal.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,terideal.fr,,api,,,,2,[],,,,false,,Aubervilliers,Road construction company,communication@terideal.fr,Terrassement / VRD (France),,,Terrassement / VRD,terideal.fr,Société de travaux publics,,Terrassement / VRD (France),"Road construction company, Landscaper",Terideal,,Terideal,,,,,,2,,,Active | Not yet contacted,Lead,,
01a0b4fb-72a6-767e-b597-1e1b3241442f,2026-09-18T14:46:12.904Z,2026-09-18T16:23:12.007Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@agence-spote.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,agence-spote.fr,,api,,,,999,[],,,,false,,Tourrettes,Earth works company,contact@agence-spote.fr,Terrassement / VRD (France),,,Terrassement / VRD,az-terrassement.fr,Entreprise de terrassement,,Terrassement / VRD (France),"Earth works company, Sanitation service, Waste management service",AZ,,AZ TERRASSEMENT,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b50a-1458-7b4d-b413-9bc746b3c6cc,2026-09-18T15:02:11.800Z,2026-09-18T15:02:12.630Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,commerce-cmse@colas.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,colas.com,,api,,,,999,[],,,,false,,Vendres,Road construction company,commerce-cmse@colas.com,Terrassement / VRD (France),,,Terrassement / VRD,cmse-materiaux.com,Société de travaux publics,,Terrassement / VRD (France),Road construction company,Nexstone,,Nexstone - Agence matériaux Roussillon,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b505-9749-798e-8edf-3918dce4312e,2026-09-18T14:57:17.645Z,2026-09-18T14:57:22.331Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,qualitp13@gmail.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,qualitp13@gmail.com,,api,,,,1,[],,,,false,,Plan-de-Cuques,Earth works company,qualitp13@gmail.com,Terrassement / VRD (France),,,Terrassement / VRD,qualitp13.fr,Entreprise de terrassement,,Terrassement / VRD (France),"Earth works company, Aggregate supplier, Garden, Landscaper, Outdoor swimming pool, Sanitation service, Topsoil supplier",Quali,,Quali TP 13,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b504-eef2-77a7-9612-f0e5cd91b959,2026-09-18T14:56:34.548Z,2026-09-18T16:20:11.877Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,euromagbtpfrance@gmail.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,euromagbtpfrance@gmail.com,,api,,,,1,[],,,,false,,Fréjus,Earth works company,euromagbtpfrance@gmail.com,Terrassement / VRD (France),,,Terrassement / VRD,euromagbtpfrance.fr,Entreprise de terrassement,,Terrassement / VRD (France),"Earth works company, Asphalt contractor, Construction company, Deck builder, Demolition contractor, Excavating contractor, Fence contractor, Utility contractor, Well drilling contractor",EUROMAG,,EUROMAG - BTP- FRANCE depuis 1984,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b505-9749-798e-8edf-39095d7af832,2026-09-18T14:57:17.645Z,2026-09-18T16:18:46.440Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@agence-cactus.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,agence-cactus.fr,,api,,,,2,[],,,,false,,Feldkirch,Earth works company,contact@agence-cactus.fr,Terrassement / VRD (France),,,Terrassement / VRD,startertp.fr,Société de travaux publics,,Terrassement / VRD (France),"Earth works company, Road construction company",Starter,,Starter TP,,,,,,2,,,Active | Not yet contacted,Lead,,
01a0b4fa-3f6b-7439-9a3d-4eab3c94f3db,2026-09-18T14:44:54.252Z,2026-09-18T16:25:11.013Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@planete-communication.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,planete-communication.fr,,api,,,,999,[],,,,false,,Ligné,Earth works company,contact@planete-communication.fr,Terrassement / VRD (France),,,Terrassement / VRD,travaux-publics-services.fr,Entreprise de terrassement,,Terrassement / VRD (France),Earth works company,TPS,,TPS,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b505-917b-7112-bbbc-a51b84358fcf,2026-09-18T14:57:16.156Z,2026-09-18T14:57:20.320Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@prj-energies.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,prj-energies.fr,,api,,,,999,[],,,,false,,La Murette,Road construction company,contact@prj-energies.fr,Terrassement / VRD (France),,,Terrassement / VRD,seymat-tp.fr,Société de travaux publics,,Terrassement / VRD (France),Road construction company,Seymat,,Seymat TP,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b504-eef3-7ba4-b799-b7d4dd1f02e7,2026-09-18T14:56:34.548Z,2026-09-18T16:18:01.159Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,rgpd@meosis.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,meosis.fr,,api,,,,999,[],,,,false,,Fains-Véel,Road construction company,rgpd@meosis.fr,Terrassement / VRD (France),,,Terrassement / VRD,stephaneounassi-travauxpublics.fr,Société de travaux publics,,Terrassement / VRD (France),"Road construction company, Equipment rental agency",SO.TP.LOC,,SO.TP.LOC,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b50f-94e1-7e42-9306-677a78b8ac57,2026-09-18T15:08:12.385Z,2026-09-18T16:23:38.701Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,prodhommebtp@orange.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,orange.fr,,api,,,,999,[],,,,false,,Athis-Val-de-Rouvre,Road construction company,prodhommebtp@orange.fr,Terrassement / VRD (France),,,Terrassement / VRD,prodhomme-btp.fr,Société de travaux publics,,Terrassement / VRD (France),Road construction company,PROD'HOMME,,PROD'HOMME BTP,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b546-d5ed-7e0b-8aaa-209d88c7208f,2026-09-18T16:08:33.517Z,2026-09-18T16:08:34.591Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@atscommunication.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,atscommunication.fr,,api,,,,1,[],,,,false,,Montluçon,Telecommunications service provider,contact@atscommunication.fr,Terrassement / VRD (France),,,Terrassement / VRD,atscommunication.fr/%3futm_source%3dgmb%26utm_campaign%3dmultidiffusion%26utm_medium%3dlocal%26utm_content%3dats02%26origin%3dgmb,Entreprise de télécommunications,,Terrassement / VRD (France),Telecommunications service provider,ATS,,ATS Communication - Agence de Montluçon,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b4fb-27f6-75d9-94f7-78f3da9c55d7,2026-09-18T14:45:53.782Z,2026-09-18T14:46:36.889Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,h.koenig@completel.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,completel.fr,,api,,,,999,[],,,,false,,Boulogne-Billancourt,Telecommunications contractor,h.koenig@completel.fr,Terrassement / VRD (France),,,Terrassement / VRD,sfrbusiness.fr/distributeur,Entrepreneur spécialisé dans les télécommunications,,Terrassement / VRD (France),"Telecommunications contractor, Cell phone store, Telephone company",Cre'Active,,Cre'Active,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-4fc6-78c4-917b-7a92ae46859e,2026-09-18T14:44:58.440Z,2026-09-18T16:26:52.628Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@devignymediation.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,devignymediation.fr,,api,,,,999,[],,,,false,,Bry-sur-Marne,Sanitation service,contact@devignymediation.fr,Terrassement / VRD (France),,,Terrassement / VRD,hpaplus.fr,Service d'assainissement,,Terrassement / VRD (France),"Sanitation service, Plumber",Débouchage,,Débouchage Canalisation HPA Plus Assainissement,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b504-c465-7c4b-bdcf-b63de9608b7c,2026-09-18T14:56:23.656Z,2026-09-18T14:56:25.173Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,service-client@izivia.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,izivia.com,,api,,,,2,[],,,,false,,Fretin,Road construction company,service-client@izivia.com,Terrassement / VRD (France),,,Terrassement / VRD,edf-business-services.com,Société de travaux publics,,Terrassement / VRD (France),Road construction company,EDF,,EDF business services,,,,,,2,,,Active | Not yet contacted,Lead,,
01a0b505-b99f-7d03-8284-dffc11e4c111,2026-09-18T14:57:26.431Z,2026-09-18T16:26:53.726Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,autoesthetique12@gmail.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,autoesthetique12@gmail.com,,api,,,,1,[],,,,false,,Vendargues,Earth works company,autoesthetique12@gmail.com,Terrassement / VRD (France),,,Terrassement / VRD,wa.me/10614668074,Entreprise de terrassement,,Terrassement / VRD (France),"Earth works company, Construction machine rental service, Demolition contractor, Dumpster rental service, General contractor, Masonry contractor, Paving contractor, Road construction company, Sanitation service, Tile contractor",LO,,LO TP,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b514-7948-7bbe-b98b-8f554ad93253,2026-09-18T15:13:33.001Z,2026-09-18T15:13:48.409Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,web-agency@processx.net,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,processx.net,,api,,,,999,[],,,,false,,Blois,Road construction company,web-agency@processx.net,Terrassement / VRD (France),,,Terrassement / VRD,marquage-routier-panneau-signalisation-tpc.fr,Société de travaux publics,,Terrassement / VRD (France),Road construction company,TP,,"TP Centre, Marquage Routier , Panneau de Signalisation, Signalisation Routière",,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b66b-a49d-7500-9167-964df331572f,2026-09-18T21:28:22.942Z,2026-09-18T21:28:33.581Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,help@partoo.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,partoo.fr,,api,,,,1,[],,,,false,,Saint-Hilaire-de-Brethmas,Sanitation service,help@partoo.fr,Terrassement / VRD (France),,,Terrassement / VRD,entreprise-jc2a.fr/fr,,,Terrassement / VRD (France),"Sanitation service, Drainage service, Janitorial service, Plumber, Sanitary inspection, Septic system service, Sewage treatment plant, Waste management service",JC2A,,JC2A Julien Capasso Artisanale Assainissement,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b4fb-8394-7d5c-9920-be5cd853e55e,2026-09-18T14:46:17.237Z,2026-09-18T16:26:55.192Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,support@1and1.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,1and1.fr,,api,,,,999,[],,,,false,,Bagnères-de-Bigorre,Earth works company,support@1and1.fr,Terrassement / VRD (France),,,Terrassement / VRD,zaupa-david-terrassement.fr,Entreprise de terrassement,,Terrassement / VRD (France),"Earth works company, Fire damage restoration service, Road construction company",Zaupa,,Zaupa David,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-20b1-79c0-88fe-102cc4501d66,2026-09-18T14:44:46.386Z,2026-09-18T16:17:14.946Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,jean.dupont@gmail.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,jean.dupont@gmail.com,,api,,,,1,[],,,,false,,Cuhon,Road construction company,jean.dupont@gmail.com,Terrassement / VRD (France),,,Terrassement / VRD,qualipro-tp86.fr,Société de travaux publics,,Terrassement / VRD (France),Road construction company,Qualipro,,Qualipro TP 86,,,,,,1,,,Active | Not yet contacted,Lead,,
01a0b507-848b-7c5c-a657-69535b6f1804,2026-09-18T14:59:23.916Z,2026-09-18T16:27:01.125Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@mysite.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,mysite.com,,api,,,,999,[],,,,false,,Romilly-sur-Andelle,Earth works company,contact@mysite.com,Terrassement / VRD (France),,,Terrassement / VRD,turquetille.com,Entreprise de terrassement,,Terrassement / VRD (France),Earth works company,SARL,,SARL TURQUETILLE,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b50e-037c-7467-89e0-67d3bb0607a9,2026-09-18T15:06:29.627Z,2026-09-18T16:20:20.536Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,allez.brive@allez.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,allez.fr,,api,,,,2,[],,,,false,,Aire-sur-l'Adour,Road construction company,allez.brive@allez.fr,Terrassement / VRD (France),,,Terrassement / VRD,allez.fr,Société de travaux publics,,Terrassement / VRD (France),Road construction company,ALLEZ,,ALLEZ Energies - Aire sur l'Adour,,,,,,2,,,Active | Not yet contacted,Lead,,
01a0b52b-b47c-74a0-8c5d-b65308c1cf8d,2026-09-18T15:38:55.485Z,2026-09-18T15:39:06.538Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,charles.gresset@econocom.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,econocom.fr,,api,,,,999,[],,4,,false,,Wasquehal,Telecommunications contractor,charles.gresset@econocom.fr,Terrassement / VRD (France),,,Terrassement / VRD,econocom.com,Entrepreneur spécialisé dans les télécommunications,,Terrassement / VRD (France),"Telecommunications contractor, Telecommunications equipment supplier, Telecommunications service provider",ASYSTEL,,ASYSTEL,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b667-30ee-748a-b819-28f3c4533b9b,2026-09-18T21:23:31.182Z,2026-09-18T21:23:31.559Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,m.geraldine@groupenicollin.com,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,groupenicollin.com,,api,,,,999,[],,,,false,,Salon-de-Provence,Sanitation service,m.geraldine@groupenicollin.com,Terrassement / VRD (France),,,Terrassement / VRD,groupenicollin.com/nos-metiers/nicollin-eau,Service d'assainissement,,Terrassement / VRD (France),Sanitation service,NICOLLIN,,NICOLLIN EAU - Agence de Salon-de-Provence,,,,,,999,,,Active | Not yet contacted,Lead,,
01a0b4fa-61ca-7242-afab-4443aa0cee99,2026-09-18T14:45:03.051Z,2026-09-18T16:19:04.032Z,12e1cf81-30f3-46fc-803b-547f44de3568,,1,contact@sasmediationsolution-conso.fr,,,,,,,,,,,,,0,0,,0,,a423fed0-1896-4d51-8491-ffce592dba8d,,sasmediationsolution-conso.fr,,api,,,,999,[],,,,false,,Peymeinade,Sanitation service,contact@sasmediationsolution-conso.fr,Terrassement / VRD (France),,,Terrassement / VRD,fayence-assainissement.fr,Service d'assainissement,,Terrassement / VRD (France),Sanitation service,Peymeinade,,Peymeinade Assainissement,,,,,,999,,,Active | Not yet contacted,Lead,,
