instantly_lead_id,email,first_name,last_name,company_name,website,phone,personalization,Type,Category,Subtypes,City,Service,Niche_raw,Subniche,Siret,Siren,Effectif,Naf,FormeJuridique,AnneeCreation,ChiffreAffaires,TailleEntreprise,LeadScore,TrancheEffectif,custom_variables_json,NICHE,STATUS_FILTER,FILTER_REASON
01a08b4c-d216-7540-9c42-b4aceca63bb0,info@comptahennebert.be,Fiduciaire,,Fiduciaire Hennebert Yves,fiduciairehennebert.be,,,Certified public accountant,Expert-comptable,"Certified public accountant, Tax consultant",La Louvière,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Fiduciaire"", ""companyName"": ""Fiduciaire Hennebert Yves"", ""naf"": """", ""city"": ""La Louvière"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant, Tax consultant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/P3J2BH?email=info%40comptahennebert.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/P3J2BH""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afc6f46cc037,angelo@sofigeco.be,SOFIGECO,,SOFIGECO,sofigeco.be,,,Certified public accountant,Expert-comptable,"Certified public accountant, Tax consultant",La Louvière,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""SOFIGECO"", ""companyName"": ""SOFIGECO"", ""naf"": """", ""city"": ""La Louvière"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant, Tax consultant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/Cyo8hq?email=angelo%40sofigeco.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/Cyo8hq""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afc746bcc0af,j.halfkan@webdigit.be,Fiduciaire,,Fiduciaire Lemaire,fiduciairelemaire.be,,,Certified public accountant,Expert-comptable,"Certified public accountant, Tax consultant",La Louvière,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Fiduciaire"", ""companyName"": ""Fiduciaire Lemaire"", ""naf"": """", ""city"": ""La Louvière"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant, Tax consultant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/e7tBVU?email=j.halfkan%40webdigit.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/e7tBVU""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afc83bf7d720,scsbureaucomptabledallenogare@gmail.com,Bureau,,Bureau comptable Dalle Nogare,bureaucomptabledallenogare.be,,,Certified public accountant,Comptable,"Certified public accountant, Accountant, Tax consultant",La Louvière,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Bureau"", ""companyName"": ""Bureau comptable Dalle Nogare"", ""naf"": """", ""city"": ""La Louvière"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant, Accountant, Tax consultant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/zkilzi?email=scsbureaucomptabledallenogare%40gmail.com"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/zkilzi""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afc949d8d943,contact@accf.be,ACCF,,ACCF - Audit et Conseils en Comptabilité et Fiscalité,accf.be,,,Certified public accountant,Expert-comptable,"Certified public accountant, Tax consultant, Tax preparation",La Louvière,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""ACCF"", ""companyName"": ""ACCF - Audit et Conseils en Comptabilité et Fiscalité"", ""naf"": """", ""city"": ""La Louvière"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant, Tax consultant, Tax preparation"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/Zbyow6?email=contact%40accf.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/Zbyow6""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afca5fa3ee85,info@analyses-comptables.be,Analyses,,Analyses Comptables,analyses-comptables.be,,,Accountant,Comptable,Accountant,Wavre,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Analyses"", ""companyName"": ""Analyses Comptables"", ""naf"": """", ""city"": ""Wavre"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/5VA9SY?email=info%40analyses-comptables.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/5VA9SY""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afcb3c5950a4,info@a-f-m.be,Bureau,,Bureau d'Expertise Comptable AFM - Accounting for More SRL,accountingformore.be,,,Certified public accountant,Expert-comptable,"Certified public accountant, Business management consultant",Gerpinnes,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Bureau"", ""companyName"": ""Bureau d'Expertise Comptable AFM - Accounting for More SRL"", ""naf"": """", ""city"": ""Gerpinnes"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant, Business management consultant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/hzfNjW?email=info%40a-f-m.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/hzfNjW""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afcc61acc950,costalungaa@pardoen.be,Fiduciaire,,Fiduciaire Pardoen sa,pardoen.be,,,Accountant,Comptable,Accountant,Charleroi,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Fiduciaire"", ""companyName"": ""Fiduciaire Pardoen sa"", ""naf"": """", ""city"": ""Charleroi"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/XMKEop?email=costalungaa%40pardoen.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/XMKEop""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afcd8dfeb9f5,info@easy-compta.be,Easy-Compta,,Easy-Compta SPRL,easy-compta.be,,,Certified public accountant,Expert-comptable,Certified public accountant,Jurbise,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Easy-Compta"", ""companyName"": ""Easy-Compta SPRL"", ""naf"": """", ""city"": ""Jurbise"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/6b5ZLO?email=info%40easy-compta.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/6b5ZLO""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afcea0bfdfac,jane@rsmbelgium.be,Rsm,,Rsm Services,rsm-belgium.be,,,Accountant,Comptable,Accountant,Mons,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Rsm"", ""companyName"": ""Rsm Services"", ""naf"": """", ""city"": ""Mons"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/hhTlm2?email=jane%40rsmbelgium.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/hhTlm2""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afcfd98c7ab2,info@themis-security.be,Ficodex,,Ficodex,ficodex.be,,,Accountant,Comptable,Accountant,Brussels,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Ficodex"", ""companyName"": ""Ficodex"", ""naf"": """", ""city"": ""Brussels"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/fIcAWC?email=info%40themis-security.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/fIcAWC""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd0f72d7985,ee@gelan-fiducia.be,Gelan,,Gelan Fiducia,gelan-fiducia.be,,,Accountant,Comptable,Accountant,Bruxelles,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Gelan"", ""companyName"": ""Gelan Fiducia"", ""naf"": """", ""city"": ""Bruxelles"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/cvgBlU?email=ee%40gelan-fiducia.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/cvgBlU""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd1a949f073,olivier@odsconsult.be,ODS,,ODS Consult,odsconsult.be,,,Certified public accountant,Expert-comptable,Certified public accountant,Liège,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""ODS"", ""companyName"": ""ODS Consult"", ""naf"": """", ""city"": ""Liège"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/pRCGJ6?email=olivier%40odsconsult.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/pRCGJ6""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd208d18022,info@boekhoudhuis.be,Boekhoudhuis,,Boekhoudhuis,boekhoudhuis.be,,,Accounting firm,Accountantskantoor,Accounting firm,Bruges,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Boekhoudhuis"", ""companyName"": ""Boekhoudhuis"", ""naf"": """", ""city"": ""Bruges"", ""link"": """", ""type"": ""Accounting firm"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Accountantskantoor"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accounting firm"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/uMOWz5?email=info%40boekhoudhuis.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/uMOWz5""}",COMPTABLE,valid,include:accounting@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd3a6989d83,info@ciage.be,C.I.A.G.E.,,C.I.A.G.E.,ciage.be,,,Certified public accountant,Expert-comptable,Certified public accountant,Auderghem,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""C.I.A.G.E."", ""companyName"": ""C.I.A.G.E."", ""naf"": """", ""city"": ""Auderghem"", ""link"": """", ""type"": ""Certified public accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Expert-comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Certified public accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/PfabZN?email=info%40ciage.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/PfabZN""}",COMPTABLE,valid,include:expert-comptable@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd49377889c,christine.lehance@ifapme.be,PME,,PME,ifapme.be/centre-de-formations/charleroi,,,Accountant,Comptable,Accountant,Charleroi,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""PME"", ""companyName"": ""PME"", ""naf"": """", ""city"": ""Charleroi"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/UjfOzB?email=christine.lehance%40ifapme.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/UjfOzB""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd5a7dcc031,info@sokaygestion.be,Sokay,,Sokay Gestion,sokaygestion.be,,,Accountant,Comptable,Accountant,Braine-l'Alleud,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Sokay"", ""companyName"": ""Sokay Gestion"", ""naf"": """", ""city"": ""Braine-l'Alleud"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/RBvqcN?email=info%40sokaygestion.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/RBvqcN""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd6c52baa25,lesc@bsearch.be,Abc,,Abc Compta,bsearch.be/infosociete/2/8385306449798228/g10/se/abc-compta-bastogne-fr.html,,,Accountant,Comptable,Accountant,Bastogne,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Abc"", ""companyName"": ""Abc Compta"", ""naf"": """", ""city"": ""Bastogne"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/ZHSYZK?email=lesc%40bsearch.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/ZHSYZK""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd7ba213f0b,bastogne@fidlux.com,Fiduciaires,,Fiduciaires Réunies du Luxembourg sc,fiduciairesreunies.com/fiduciaire-contact.html,,,Accountant,Comptable,Accountant,Bastogne,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Fiduciaires"", ""companyName"": ""Fiduciaires Réunies du Luxembourg sc"", ""naf"": """", ""city"": ""Bastogne"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/pNYyJW?email=bastogne%40fidlux.com"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/pNYyJW""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd87de5f9db,ansinfo@rewi.be,Renaud,,Renaud WINAND - Bureau Comptable ReWI,rewi.be,,,Accountant,Comptable,"Accountant, Bookkeeping service, Tax consultant",Ans,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Renaud"", ""companyName"": ""Renaud WINAND - Bureau Comptable ReWI"", ""naf"": """", ""city"": ""Ans"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant, Bookkeeping service, Tax consultant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/z7Qkc5?email=ansinfo%40rewi.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/z7Qkc5""}",COMPTABLE,valid,include:accountant@COMPTABLE
01a08b4d-d2b3-7213-b6f2-afd9cf5d7f60,info@bruxellescomptable.be,Bruxelles,,Bruxelles Comptable,bruxellescomptable.be,,,Accountant,Comptable,Accountant,Brussels,Expertise comptable,Cabinets EC vol (Outscraper taxonomy),Cabinets EC vol (Outscraper taxonomy),,,,,,,,,,,"{""firstName"": ""Bruxelles"", ""companyName"": ""Bruxelles Comptable"", ""naf"": """", ""city"": ""Brussels"", ""link"": """", ""type"": ""Accountant"", ""niche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""siren"": """", ""siret"": """", ""statut"": ""NOTBOOKED"", ""service"": ""Expertise comptable"", ""category"": ""Comptable"", ""effectif"": """", ""subniche"": ""Cabinets EC vol (Outscraper taxonomy)"", ""subtypes"": ""Accountant"", ""lead_score"": """", ""confirm_link"": """", ""tracking_url"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation.html/0z7dEj?email=info%40bruxellescomptable.be"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation-entreprise.html/0z7dEj""}",COMPTABLE,valid,include:accountant@COMPTABLE
